Node Number	Directional Deformation (m)
1244	1.1324
1245	0.90594
1246	0.65334
1247	0.38198
1248	9.9693e-002
1249	-0.18537
1250	-0.46497
1251	-0.73108
1252	-0.97605
1253	-1.1928
1254	-1.3752
1255	-1.5178
1256	-1.6166
1257	-1.6687
1258	-1.6724
1259	-1.6275
1260	-1.5351
1261	-1.3977
1262	-1.219
1263	-1.0039
1264	-0.75795
1265	-0.48772
1266	-0.20011
1267	9.7786e-002
1268	0.39912
1269	0.69755
1270	0.98778
1271	1.266
1272	1.5303
1273	1.7816
1274	2.024
1275	5.5965e-002
1276	0.19832
1277	0.40027
1278	0.638
1279	0.89218
1280	1.1461
1281	1.3857
1282	1.5989
1283	1.776
1284	1.9092
1285	1.9927
1286	2.0227
1287	1.9971
1288	1.916
1289	1.7812
1290	1.5961
1291	1.3657
1292	1.0966
1293	0.79615
1294	0.47302
1295	0.13641
1296	-0.204
1297	-0.53848
1298	-0.8574
1299	-1.1515
1300	-1.4124
1301	-1.6324
1302	-1.8053
1303	-1.9259
1304	-1.9909
1305	-1.9984
1306	-1.9482
1307	-1.8418
1308	-1.6824
1309	-1.4745
1310	-1.2241
1311	-0.93843
1312	-0.62577
1313	-0.2951
1314	4.413e-002
1315	0.38213
1316	0.7092
1317	1.0159
1318	1.2934
1319	1.5337
1320	1.7298
1321	1.8761
1322	1.9684
1323	2.0038
1324	1.9814
1325	1.9019
1326	1.7674
1327	1.5819
1328	1.3507
1329	1.0806
1330	0.77934
1331	0.45574
1332	0.11913
1333	-0.2208
1334	-0.55427
1335	-0.87164
1336	-1.1638
1337	-1.4224
1338	-1.6399
1339	-1.81
1340	-1.9279
1341	-1.99
1342	-1.9945
1343	-1.941
1344	-1.831
1345	-1.6672
1346	-1.4543
1347	-1.1979
1348	-0.90502
1349	-0.58328
1350	-0.24104
1351	0.11316
1352	0.47099
1353	0.82468
1354	1.1676
1355	1.4949
1356	1.8039
1357	2.095
1358	2.3726
1359	6.6185e-002
1360	0.23213
1361	0.46707
1362	0.74371
1363	1.0393
1364	1.3345
1365	1.6128
1366	1.8605
1367	2.0663
1368	2.2209
1369	2.3178
1370	2.3524
1371	2.3225
1372	2.2281
1373	2.0712
1374	1.856
1375	1.5881
1376	1.2751
1377	0.92587
1378	0.55023
1379	0.15891
1380	-0.2368
1381	-0.62561
1382	-0.9963
1383	-1.3382
1384	-1.6414
1385	-1.8971
1386	-2.0981
1387	-2.2383
1388	-2.3138
1389	-2.3225
1390	-2.2642
1391	-2.1406
1392	-1.9552
1393	-1.7135
1394	-1.4225
1395	-1.0904
1396	-0.72698
1397	-0.34254
1398	5.1831e-002
1399	0.44478
1400	0.825
1401	1.1816
1402	1.5042
1403	1.7835
1404	2.0115
1405	2.1815
1406	2.2887
1407	2.3299
1408	2.3038
1409	2.2113
1410	2.0549
1411	1.8392
1412	1.5704
1413	1.2564
1414	0.90618
1415	0.53001
1416	0.1387
1417	-0.25646
1418	-0.64412
1419	-1.0131
1420	-1.3528
1421	-1.6535
1422	-1.9064
1423	-2.1043
1424	-2.2413
1425	-2.3136
1426	-2.3188
1427	-2.2568
1428	-2.1289
1429	-1.9387
1430	-1.6914
1431	-1.3937
1432	-1.0536
1433	-0.68022
1434	-0.28333
1435	0.12709
1436	0.54112
1437	0.94952
1438	1.3442
1439	1.719
1440	2.0701
1441	2.397
1442	2.704
1443	-6.6092e-002
1444	-0.25681
1445	-0.5279
1446	-0.84693
1447	-1.1871
1448	-1.5263
1449	-1.8457
1450	-2.1296
1451	-2.3651
1452	-2.5421
1453	-2.6528
1454	-2.6922
